Date,Karup By (054764),Hagebro (001762),Nørkærbro (001767)
2016-01-04T11:12:00Z,NA,0.641,NA
2016-01-04T11:27:00Z,NA,0.641,NA
2016-01-04T11:42:00Z,NA,0.641,NA
2016-01-04T11:57:00Z,NA,0.641,NA
2016-01-04T12:12:00Z,NA,0.641,NA
2016-01-04T12:27:00Z,NA,0.641,NA
2016-01-04T12:42:00Z,NA,0.641,NA
2016-01-04T12:57:00Z,NA,0.641,NA
2016-01-04T13:12:00Z,NA,0.641,NA
2016-01-04T13:27:00Z,NA,0.641,NA
2016-01-04T13:42:00Z,NA,0.641,NA
2016-01-04T13:57:00Z,NA,0.641,NA
2016-01-04T14:12:00Z,NA,0.641,NA
2016-01-04T14:27:00Z,NA,0.6379999999999999,NA
2016-01-04T14:42:00Z,NA,0.6379999999999999,NA
2016-01-04T14:57:00Z,NA,0.6379999999999999,NA
2016-01-04T15:12:00Z,NA,0.6379999999999999,NA
2016-01-04T15:27:00Z,NA,0.6379999999999999,NA
2016-01-04T15:42:00Z,NA,0.6379999999999999,NA
2016-01-04T15:57:00Z,NA,0.6379999999999999,NA
2016-01-04T16:12:00Z,NA,0.6379999999999999,NA
2016-01-04T16:27:00Z,NA,0.6379999999999999,NA
2016-01-04T16:42:00Z,NA,0.6379999999999999,NA
2016-01-04T16:57:00Z,NA,0.6379999999999999,NA
2016-01-04T17:12:00Z,NA,0.6370000000000005,NA
2016-01-04T17:27:00Z,NA,0.6370000000000005,NA
2016-01-04T17:42:00Z,NA,0.6370000000000005,NA
2016-01-04T17:57:00Z,NA,0.6370000000000005,NA
2016-01-04T18:12:00Z,NA,0.6370000000000005,NA
2016-01-04T18:27:00Z,NA,0.6370000000000005,NA
2016-01-04T18:42:00Z,NA,0.6370000000000005,NA
2016-01-04T18:57:00Z,NA,0.6370000000000005,NA
2016-01-04T19:12:00Z,NA,0.6329999999999991,NA
2016-01-04T19:27:00Z,NA,0.6329999999999991,NA
2016-01-04T19:42:00Z,NA,0.6329999999999991,NA
2016-01-04T19:57:00Z,NA,0.6329999999999991,NA
2016-01-04T20:12:00Z,NA,0.6329999999999991,NA
2016-01-04T20:27:00Z,NA,0.6329999999999991,NA
2016-01-04T20:42:00Z,NA,0.6329999999999991,NA
2016-01-04T20:57:00Z,NA,0.6329999999999991,NA
2016-01-04T21:12:00Z,NA,0.6329999999999991,NA
2016-01-04T21:27:00Z,NA,0.6329999999999991,NA
2016-01-04T21:42:00Z,NA,0.6329999999999991,NA
2016-01-04T21:57:00Z,NA,0.6329999999999991,NA
2016-01-04T22:12:00Z,NA,0.629999999999999,NA
2016-01-04T22:27:00Z,NA,0.629999999999999,NA
2016-01-04T22:42:00Z,NA,0.629999999999999,NA
2016-01-04T22:57:00Z,NA,0.629999999999999,NA
2016-01-04T23:00:00Z,NA,0.629999999999999,NA
2016-01-04T23:12:00Z,NA,0.629999999999999,NA
2016-01-04T23:27:00Z,NA,0.629999999999999,NA
2016-01-04T23:42:00Z,NA,0.629999999999999,NA
2016-01-04T23:57:00Z,NA,0.629999999999999,NA
2016-01-05T00:12:00Z,NA,0.629999999999999,NA
2016-01-05T00:27:00Z,NA,0.629999999999999,NA
2016-01-05T00:42:00Z,NA,0.629999999999999,NA
2016-01-05T00:57:00Z,NA,0.629999999999999,NA
2016-01-05T01:12:00Z,NA,0.629999999999999,NA
2016-01-05T01:27:00Z,NA,0.6289999999999996,NA
2016-01-05T01:42:00Z,NA,0.6289999999999996,NA
2016-01-05T01:57:00Z,NA,0.6289999999999996,NA
2016-01-05T02:12:00Z,NA,0.6289999999999996,NA
