Dato,Port 1,Port 2,Port 3,Port 4,Port 5,Port 6,Port 7,Port 8,Port 9,Port 10,Port 11,Port 12,Port 13,Port 14,Hændelse
2024-04-02T01:59:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-02T12:45:00Z,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Test
2024-04-02T14:48:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-02T14:48:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-02T18:23:00Z,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Test
2024-04-02T21:38:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2024-04-03T03:43:00Z,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,Test
2024-04-03T06:08:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-03T06:08:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,Udstrøm slut
2024-04-03T08:28:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2024-04-03T16:55:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,Udstrøm slut
2024-04-03T16:56:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-03T21:40:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2024-04-04T05:51:00Z,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,Indstrøm
2024-04-04T06:57:00Z,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,Indstrøm slut
2024-04-04T06:58:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-04T08:39:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2024-04-04T09:03:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-04T11:29:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,Vendestrøm
2024-04-04T12:34:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,Vendestrøm
2024-04-04T12:35:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-05T03:18:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2024-04-05T07:27:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-05T07:27:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Udstrøm slut
2024-04-05T07:27:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Udstrøm slut
2024-04-05T14:41:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2024-04-05T18:31:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-05T18:31:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,Vendestrøm slut
2024-04-06T01:48:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2024-04-06T05:22:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pejling
2024-04-06T06:21:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2024-04-06T09:58:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-06T09:58:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,Udstrøm slut
2024-04-06T13:08:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2024-04-06T19:04:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-06T19:04:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,Udstrøm slut
2024-04-07T03:38:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2024-04-07T08:42:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-07T08:42:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,Udstrøm slut
2024-04-08T03:55:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2024-04-08T06:29:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arbejde sluse eller havn
2024-04-09T07:29:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-09T09:31:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Ud og indstrøm slut
2024-04-09T10:46:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,Arbejde sluse eller havn
2024-04-09T10:49:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Arbejde sluse eller havn
2024-04-10T16:55:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-10T23:01:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Indstrøm slut
2024-04-11T06:52:00Z,5,5,5,5,5,NA,NA,5,5,5,5,NA,5,5,Udstrøm
2024-04-11T10:17:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Arbejde sluse eller havn
2024-04-11T10:33:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,Ud og indstrøm
2024-04-11T12:25:00Z,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,Udstrøm slut
2024-04-11T12:30:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-11T16:49:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-11T23:51:00Z,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,Udstrøm slut
2024-04-11T23:52:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-12T05:21:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2024-04-12T05:42:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-12T07:25:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-12T08:20:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,Arbejde sluse eller havn
2024-04-12T08:31:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,Udstrøm
2024-04-12T12:25:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-12T12:25:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Udstrøm slut
2024-04-12T18:14:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-12T23:19:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Udstrøm slut
2024-04-12T23:20:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-13T08:01:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-13T12:20:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-13T12:20:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Besejling
2024-04-13T19:39:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-13T23:10:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Udstrøm slut
2024-04-13T23:11:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-14T09:49:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Vendestrøm
2024-04-14T10:36:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-14T10:36:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Vendestrøm
2024-04-14T20:46:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-15T03:21:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Udstrøm slut
2024-04-15T03:22:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-15T07:55:00Z,5,5,5,5,5,NA,NA,5,5,NA,5,5,5,5,Udstrøm
2024-04-15T08:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2024-04-15T08:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,Udstrøm
2024-04-15T08:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,Arbejde sluse eller havn
2024-04-15T08:47:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,Arbejde sluse eller havn
2024-04-15T11:37:00Z,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2024-04-15T11:40:00Z,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,Udstrøm
2024-04-15T15:31:00Z,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,Ud og indstrøm slut
2024-04-15T15:32:00Z,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Fiskeriet
2024-04-15T15:46:00Z,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,Ud og indstrøm slut
2024-04-15T21:21:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-16T02:12:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-16T02:12:00Z,0,NA,0,NA,0,NA,NA,NA,0,NA,0,NA,0,NA,Ud og indstrøm slut
2024-04-16T02:24:00Z,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,Ud og indstrøm slut
2024-04-16T04:59:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2024-04-16T04:59:00Z,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Fiskeriet
2024-04-16T09:35:00Z,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2024-04-16T09:59:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-16T10:01:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Arbejde sluse eller havn
2024-04-16T11:17:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-16T11:32:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Udstrøm
2024-04-16T11:32:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Arbejde sluse eller havn
2024-04-16T14:51:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-16T14:51:00Z,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,Ud og indstrøm slut
2024-04-16T15:07:00Z,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,Ud og indstrøm slut
2024-04-16T22:42:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Besejling
2024-04-16T23:54:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-17T05:34:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Besejling
2024-04-17T06:27:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-17T10:12:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Besejling
2024-04-17T11:35:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-17T19:03:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-17T19:03:00Z,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,Ud og indstrøm slut
2024-04-17T19:25:00Z,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,Ud og indstrøm slut
2024-04-17T23:32:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-18T05:25:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Besejling
2024-04-18T06:25:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-18T08:54:00Z,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,Ud og indstrøm slut
2024-04-18T08:55:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-18T10:47:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Vendestrøm
2024-04-18T19:16:00Z,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,Ud og indstrøm slut
2024-04-18T19:17:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-18T19:40:00Z,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,Ud og indstrøm slut
2024-04-19T01:00:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Ud og indstrøm
2024-04-19T06:58:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Besejling
2024-04-19T09:15:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-19T14:02:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-19T17:51:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-19T17:51:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Ud og indstrøm slut
2024-04-20T02:57:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-20T07:34:00Z,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,Udstrøm slut
2024-04-20T07:41:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-20T14:42:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-20T19:38:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Besejling
2024-04-20T21:33:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-22T00:10:00Z,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,Ud og indstrøm slut
2024-04-22T02:14:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-22T05:08:00Z,0,NA,0,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,Arbejde sluse eller havn
2024-04-22T05:12:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-22T05:25:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2024-04-22T05:25:00Z,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,NA,0,Arbejde sluse eller havn
2024-04-22T07:50:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-22T16:41:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-22T18:38:00Z,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,Ud og indstrøm
2024-04-23T03:57:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-23T03:57:00Z,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,NA,0,Arbejde sluse eller havn
2024-04-23T05:30:00Z,5,NA,5,NA,5,NA,NA,5,5,5,NA,5,NA,5,Udstrøm
2024-04-23T15:04:00Z,0,NA,0,NA,0,NA,NA,NA,0,0,NA,0,NA,0,Indstrøm slut
2024-04-23T15:05:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-23T18:12:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-23T18:53:00Z,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,Ud og indstrøm
2024-04-24T04:03:00Z,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,Arbejde sluse eller havn
2024-04-24T05:45:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-24T07:39:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-24T11:59:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Arbejde sluse eller havn
2024-04-24T14:19:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-24T16:07:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-25T00:27:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-25T00:27:00Z,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,Udstrøm slut
2024-04-25T04:57:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-25T11:52:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-25T11:52:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Ud og indstrøm slut
2024-04-25T17:34:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-25T23:54:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-25T23:54:00Z,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,Ud og indstrøm slut
2024-04-26T08:35:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Besejling
2024-04-26T10:53:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-26T11:01:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-26T12:38:00Z,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,Ud og indstrøm slut
2024-04-26T12:40:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-26T19:10:00Z,5,5,5,5,5,NA,NA,NA,5,5,5,5,5,5,Udstrøm
2024-04-27T00:31:00Z,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,Udstrøm slut
2024-04-27T05:20:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Vendestrøm
2024-04-27T05:52:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Ud og indstrøm slut
2024-04-27T06:28:00Z,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-27T10:17:00Z,NA,NA,NA,NA,5,NA,NA,5,5,5,NA,NA,NA,NA,Udstrøm
2024-04-27T12:59:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Vendestrøm
2024-04-27T13:27:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Ud og indstrøm slut
2024-04-27T13:28:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-27T16:59:00Z,NA,NA,5,NA,5,NA,NA,5,5,5,NA,5,NA,NA,Udstrøm
2024-04-28T01:02:00Z,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,Udstrøm slut
2024-04-28T01:03:00Z,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,Udstrøm slut
2024-04-28T01:04:00Z,NA,NA,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,Udstrøm slut
2024-04-28T01:05:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-28T06:05:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Ud og indstrøm
2024-04-28T08:00:00Z,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Udstrøm slut
2024-04-28T10:04:00Z,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Udstrøm
2024-04-28T12:18:00Z,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Indstrøm
2024-04-28T16:06:00Z,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,Indstrøm slut
2024-04-28T16:19:00Z,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,Indstrøm slut
2024-04-28T16:20:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-29T06:41:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Indstrøm
2024-04-29T13:25:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-29T13:25:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Udstrøm slut
2024-04-29T18:48:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Udstrøm
2024-04-29T18:48:00Z,5,NA,5,NA,5,NA,NA,NA,NA,5,NA,5,NA,5,Udstrøm
2024-04-30T01:18:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-30T04:29:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Pejling
2024-04-30T05:32:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Ud og indstrøm
2024-04-30T05:59:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Besejling
2024-04-30T06:41:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Ud og indstrøm
2024-04-30T09:51:00Z,0,NA,0,NA,0,NA,NA,NA,0,NA,0,NA,0,NA,Udstrøm slut
2024-04-30T10:02:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-04-30T10:02:00Z,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,Udstrøm slut
2024-04-30T12:01:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-04-30T19:20:00Z,NA,0,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,Udstrøm
2024-05-01T01:40:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-05-01T08:42:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-05-01T08:42:00Z,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,Ud og indstrøm slut
2024-05-01T12:25:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-05-01T15:15:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-05-01T15:15:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,besejling og derefter oprensning
2024-05-02T13:16:00Z,5,NA,5,5,5,NA,NA,5,NA,5,NA,5,NA,5,Udstrøm
2024-05-02T14:25:00Z,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,Besejling
2024-05-02T15:12:00Z,5,NA,5,NA,5,NA,NA,NA,NA,5,NA,5,NA,5,Ud og indstrøm
2024-05-03T01:41:00Z,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,Besejling
2024-05-03T02:08:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-05-03T02:52:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-05-03T07:45:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Ud og indstrøm slut
2024-05-03T10:01:00Z,0.5,0.5,0.5,0.5,0.5,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Test
2024-05-03T10:03:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-05-03T10:03:00Z,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,Test
2024-05-03T10:48:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Ud og indstrøm
2024-05-03T17:44:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-05-03T17:44:00Z,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,Udstrøm slut
2024-05-04T12:20:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-05-04T19:24:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-05-04T19:25:00Z,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,Udstrøm slut
2024-05-05T13:14:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-05-05T15:21:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Besejling
2024-05-05T16:12:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-05-05T19:15:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-05-05T19:15:00Z,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,Udstrøm slut
2024-05-06T04:20:00Z,5,NA,5,5,5,NA,NA,5,NA,5,NA,5,NA,5,Udstrøm
2024-05-06T05:16:00Z,0,NA,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,Arbejde sluse eller havn
2024-05-06T14:21:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-05-06T20:18:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Udstrøm slut
2024-05-06T20:19:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2024-05-07T03:06:00Z,5,5,5,5,5,NA,NA,5,5,5,5,5,5,5,Udstrøm
2024-05-07T04:18:00Z,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Pejling
